order_id,customer_id,date_key,order_date,ordered_at,order_status,is_successful_order,is_cancelled,is_returned,payment_method,shipping_cost,distinct_items_count,total_quantity,gross_order_amount,total_discount_amount,net_merchandise_amount,total_order_cost,total_gross_profit,total_paid_amount
ORD_27370,CUST_1717,2023-03-29,2023-03-29,2023-03-29 22:00:00,Completed,1,0,0,Virtual Account Bank Transfer,2.53,4,5,695.41,24.24,671.17,408.51,262.66,673.70
ORD_27371,CUST_1067,2023-04-15,2023-04-15,2023-04-15 03:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,3,3,763.13,12.79,750.34,415.92,334.42,750.34
ORD_27372,CUST_1923,2024-08-07,2024-08-07,2024-08-07 02:00:00,Completed,1,0,0,Virtual Account Bank Transfer,4.38,1,1,375.16,0.00,375.16,174.25,200.91,379.54
ORD_27373,CUST_1033,2024-02-02,2024-02-02,2024-02-02 04:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),6.79,1,1,19.60,2.94,16.66,9.81,6.85,23.45
ORD_27374,CUST_1442,2024-10-21,2024-10-21,2024-10-21 01:00:00,Completed,1,0,0,BNPL,0.00,2,2,70.76,2.72,68.04,41.56,26.48,68.04
ORD_27375,CUST_1724,2023-07-26,2023-07-26,2023-07-26 10:00:00,Completed,1,0,0,BNPL,4.31,1,1,313.64,0.00,313.64,177.96,135.68,317.95
ORD_27376,CUST_1160,2024-05-25,2024-05-25,2024-05-25 23:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,295.08,0.00,295.08,137.24,157.84,295.08
ORD_27377,CUST_1469,2023-10-17,2023-10-17,2023-10-17 18:00:00,Completed,1,0,0,Credit Card,6.96,1,1,255.83,0.00,255.83,167.86,87.97,262.79
ORD_27378,CUST_1512,2024-03-29,2024-03-29,2024-03-29 21:00:00,Completed,1,0,0,QRIS,0.00,2,2,142.16,0.00,142.16,88.91,53.25,142.16
ORD_27379,CUST_1752,2024-01-14,2024-01-14,2024-01-14 09:00:00,Completed,1,0,0,Credit Card,4.59,1,1,148.06,0.00,148.06,72.88,75.18,152.65
ORD_27380,CUST_1407,2023-12-11,2023-12-11,2023-12-11 23:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),3.49,3,3,394.81,7.88,386.93,192.45,194.48,390.42
ORD_27381,CUST_1410,2024-02-14,2024-02-14,2024-02-14 02:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),3.58,2,3,524.89,0.00,524.89,289.57,235.32,528.47
ORD_27382,CUST_1135,2024-01-17,2024-01-17,2024-01-17 17:00:00,Returned,0,0,1,QRIS,6.79,3,3,519.93,0.00,519.93,279.68,240.25,526.72
ORD_27383,CUST_1123,2024-01-25,2024-01-25,2024-01-25 17:00:00,Cancelled,0,1,0,Virtual Account Bank Transfer,0.00,1,1,209.69,20.97,188.72,131.92,56.80,188.72
ORD_27384,CUST_1520,2024-09-16,2024-09-16,2024-09-16 20:00:00,Completed,1,0,0,BNPL,7.94,1,1,272.35,0.00,272.35,156.67,115.68,280.29
ORD_27385,CUST_1822,2024-05-13,2024-05-13,2024-05-13 16:00:00,Returned,0,0,1,QRIS,0.00,1,1,225.46,0.00,225.46,106.19,119.27,225.46
ORD_27386,CUST_1753,2023-11-12,2023-11-12,2023-11-12 22:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),6.09,2,2,256.66,14.05,242.61,133.16,109.45,248.70
ORD_27387,CUST_1667,2024-03-26,2024-03-26,2024-03-26 00:00:00,Completed,1,0,0,QRIS,0.00,1,1,250.97,0.00,250.97,142.47,108.50,250.97
ORD_27388,CUST_1771,2024-05-19,2024-05-19,2024-05-19 01:00:00,Completed,1,0,0,QRIS,0.00,1,1,157.89,0.00,157.89,114.06,43.83,157.89
ORD_27389,CUST_1403,2024-01-23,2024-01-23,2024-01-23 20:00:00,Completed,1,0,0,Virtual Account Bank Transfer,5.24,2,3,698.30,0.00,698.30,323.05,375.25,703.54
ORD_27390,CUST_1332,2023-06-15,2023-06-15,2023-06-15 16:00:00,Completed,1,0,0,QRIS,0.00,1,1,123.16,0.00,123.16,65.76,57.40,123.16
ORD_27391,CUST_1167,2023-06-04,2023-06-04,2023-06-04 16:00:00,Shipped,1,0,0,Virtual Account Bank Transfer,0.00,3,5,777.07,0.00,777.07,529.45,247.62,777.07
ORD_27392,CUST_1653,2023-08-16,2023-08-16,2023-08-16 17:00:00,Completed,1,0,0,Credit Card,0.00,1,1,312.13,0.00,312.13,148.46,163.67,312.13
ORD_27393,CUST_1014,2024-07-13,2024-07-13,2024-07-13 03:00:00,Delivered,1,0,0,Credit Card,6.22,2,2,508.98,0.00,508.98,237.84,271.14,515.20
ORD_27394,CUST_1558,2024-03-28,2024-03-28,2024-03-28 19:00:00,Completed,1,0,0,BNPL,0.00,1,2,500.62,0.00,500.62,311.10,189.52,500.62
ORD_27395,CUST_1172,2024-03-15,2024-03-15,2024-03-15 07:00:00,Completed,1,0,0,BNPL,0.00,3,3,449.57,15.77,433.80,262.63,171.17,433.80
ORD_27396,CUST_1684,2024-03-18,2024-03-18,2024-03-18 19:00:00,Completed,1,0,0,Credit Card,7.89,1,1,48.42,0.00,48.42,30.20,18.22,56.31
ORD_27397,CUST_2166,2024-03-03,2024-03-03,2024-03-03 03:00:00,Shipped,1,0,0,BNPL,8.14,1,1,250.97,0.00,250.97,142.47,108.50,259.11
ORD_27398,CUST_2190,2024-01-05,2024-01-05,2024-01-05 06:00:00,Returned,0,0,1,Credit Card,0.00,1,1,16.38,0.00,16.38,10.44,5.94,16.38
ORD_27399,CUST_1670,2023-04-17,2023-04-17,2023-04-17 04:00:00,Completed,1,0,0,Credit Card,0.00,1,1,157.89,7.89,150.00,114.06,35.94,150.00
ORD_27400,CUST_2107,2023-10-26,2023-10-26,2023-10-26 14:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,250.95,0.00,250.95,127.18,123.77,250.95
ORD_27401,CUST_1189,2023-11-04,2023-11-04,2023-11-04 19:00:00,Cancelled,0,1,0,BNPL,0.00,3,3,501.02,0.00,501.02,279.97,221.05,501.02
ORD_27402,CUST_1786,2024-01-12,2024-01-12,2024-01-12 09:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,1,295.08,0.00,295.08,137.24,157.84,295.08
ORD_27403,CUST_1584,2024-01-17,2024-01-17,2024-01-17 13:00:00,Cancelled,0,1,0,Virtual Account Bank Transfer,6.55,2,4,457.20,21.22,435.98,242.52,193.46,442.53
ORD_27404,CUST_1392,2023-12-19,2023-12-19,2023-12-19 19:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,2,501.94,0.00,501.94,284.94,217.00,501.94
ORD_27405,CUST_1958,2024-04-29,2024-04-29,2024-04-29 09:00:00,Delivered,1,0,0,Credit Card,8.60,2,2,396.07,0.00,396.07,231.10,164.97,404.67
ORD_27406,CUST_1751,2023-07-08,2023-07-08,2023-07-08 11:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),2.55,1,2,315.78,47.37,268.41,228.12,40.29,270.96
ORD_27407,CUST_1007,2024-02-26,2024-02-26,2024-02-26 14:00:00,Delivered,1,0,0,BNPL,2.74,1,1,64.22,0.00,64.22,43.96,20.26,66.96
ORD_27408,CUST_1369,2023-07-22,2023-07-22,2023-07-22 06:00:00,Shipped,1,0,0,QRIS,0.00,2,2,145.50,8.16,137.34,87.76,49.58,137.34
ORD_27409,CUST_2171,2024-10-28,2024-10-28,2024-10-28 11:00:00,Completed,1,0,0,Virtual Account Bank Transfer,8.16,1,1,16.38,0.82,15.56,10.44,5.12,23.72
ORD_27410,CUST_1885,2023-09-06,2023-09-06,2023-09-06 08:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,2,4,499.65,42.42,457.23,276.18,181.05,457.23
ORD_27411,CUST_1182,2024-08-07,2024-08-07,2024-08-07 07:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,1,236.90,0.00,236.90,157.56,79.34,236.90
ORD_27412,CUST_1747,2023-11-20,2023-11-20,2023-11-20 04:00:00,Completed,1,0,0,Credit Card,4.20,1,2,549.00,0.00,549.00,309.54,239.46,553.20
ORD_27413,CUST_1779,2023-11-20,2023-11-20,2023-11-20 09:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,2,2,527.72,30.92,496.80,302.06,194.74,496.80
ORD_27414,CUST_2098,2024-05-24,2024-05-24,2024-05-24 04:00:00,Shipped,1,0,0,Credit Card,0.00,1,2,39.20,0.00,39.20,19.62,19.58,39.20
ORD_27415,CUST_1069,2024-04-25,2024-04-25,2024-04-25 15:00:00,Completed,1,0,0,QRIS,0.00,3,3,616.32,47.12,569.20,335.25,233.95,569.20
ORD_27416,CUST_1243,2023-07-14,2023-07-14,2023-07-14 18:00:00,Completed,1,0,0,BNPL,5.76,1,1,312.13,0.00,312.13,148.46,163.67,317.89
ORD_27417,CUST_1840,2023-10-15,2023-10-15,2023-10-15 17:00:00,Completed,1,0,0,QRIS,2.96,1,1,151.42,0.00,151.42,70.51,80.91,154.38
ORD_27418,CUST_1955,2023-03-29,2023-03-29,2023-03-29 04:00:00,Shipped,1,0,0,BNPL,6.80,1,3,641.70,0.00,641.70,301.80,339.90,648.50
ORD_27419,CUST_1898,2024-08-13,2024-08-13,2024-08-13 10:00:00,Delivered,1,0,0,BNPL,5.27,4,6,1091.43,50.47,1040.96,622.19,418.77,1046.23
ORD_27420,CUST_1603,2024-04-21,2024-04-21,2024-04-21 20:00:00,Completed,1,0,0,Credit Card,0.00,1,1,240.11,0.00,240.11,140.28,99.83,240.11
ORD_27421,CUST_1134,2024-01-30,2024-01-30,2024-01-30 15:00:00,Completed,1,0,0,Credit Card,6.17,2,2,376.45,0.00,376.45,190.37,186.08,382.62
ORD_27422,CUST_1276,2024-08-22,2024-08-22,2024-08-22 05:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),3.45,1,2,618.46,0.00,618.46,346.94,271.52,621.91
ORD_27423,CUST_1557,2024-09-01,2024-09-01,2024-09-01 05:00:00,Delivered,1,0,0,E-Wallet (GoPay/OVO),0.00,2,2,439.38,0.00,439.38,218.21,221.17,439.38
ORD_27424,CUST_2041,2024-05-01,2024-05-01,2024-05-01 13:00:00,Completed,1,0,0,QRIS,7.88,1,1,280.84,0.00,280.84,161.28,119.56,288.72
ORD_27425,CUST_1048,2023-05-27,2023-05-27,2023-05-27 05:00:00,Completed,1,0,0,BNPL,6.62,1,2,315.78,0.00,315.78,228.12,87.66,322.40
ORD_27426,CUST_1864,2023-07-16,2023-07-16,2023-07-16 09:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),4.89,1,1,225.46,0.00,225.46,106.19,119.27,230.35
ORD_27427,CUST_1372,2023-04-02,2023-04-02,2023-04-02 04:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,2,3,436.07,5.22,430.85,251.41,179.44,430.85
ORD_27428,CUST_1555,2023-06-06,2023-06-06,2023-06-06 01:00:00,Completed,1,0,0,Credit Card,8.85,1,1,157.89,0.00,157.89,114.06,43.83,166.74
ORD_27429,CUST_1801,2024-03-16,2024-03-16,2024-03-16 18:00:00,Shipped,1,0,0,Credit Card,2.80,1,1,77.50,0.00,77.50,35.77,41.73,80.30
ORD_27430,CUST_1798,2024-06-15,2024-06-15,2024-06-15 14:00:00,Completed,1,0,0,Credit Card,3.85,2,2,73.98,0.00,73.98,40.93,33.05,77.83
ORD_27431,CUST_1652,2024-09-04,2024-09-04,2024-09-04 01:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,104.47,5.22,99.25,59.59,39.66,99.25
ORD_27432,CUST_1879,2024-03-05,2024-03-05,2024-03-05 10:00:00,Completed,1,0,0,BNPL,5.93,1,1,312.13,0.00,312.13,148.46,163.67,318.06
ORD_27433,CUST_2189,2024-03-12,2024-03-12,2024-03-12 04:00:00,Shipped,1,0,0,Credit Card,3.68,1,1,221.42,22.14,199.28,106.25,93.03,202.96
ORD_27434,CUST_2085,2024-02-29,2024-02-29,2024-02-29 19:00:00,Completed,1,0,0,Credit Card,0.00,1,1,24.28,0.00,24.28,14.60,9.68,24.28
ORD_27435,CUST_1682,2024-02-19,2024-02-19,2024-02-19 10:00:00,Completed,1,0,0,QRIS,8.43,3,4,413.89,0.00,413.89,250.85,163.04,422.32
ORD_27436,CUST_1857,2023-02-17,2023-02-17,2023-02-17 02:00:00,Cancelled,0,1,0,BNPL,2.75,2,2,322.96,15.67,307.29,188.18,119.11,310.04
ORD_27437,CUST_1480,2023-02-26,2023-02-26,2023-02-26 01:00:00,Completed,1,0,0,Virtual Account Bank Transfer,8.56,1,1,295.08,0.00,295.08,137.24,157.84,303.64
ORD_27438,CUST_1999,2024-04-14,2024-04-14,2024-04-14 11:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),4.20,1,1,157.89,7.89,150.00,114.06,35.94,154.20
ORD_27439,CUST_1269,2023-08-07,2023-08-07,2023-08-07 14:00:00,Completed,1,0,0,QRIS,3.47,3,3,624.83,10.48,614.35,368.96,245.39,617.82
ORD_27440,CUST_1980,2023-03-04,2023-03-04,2023-03-04 19:00:00,Completed,1,0,0,Credit Card,0.00,1,2,261.48,13.07,248.41,177.18,71.23,248.41
ORD_27441,CUST_1901,2024-04-26,2024-04-26,2024-04-26 03:00:00,Completed,1,0,0,BNPL,6.57,2,2,269.91,2.94,266.97,165.36,101.61,273.54
ORD_27442,CUST_1522,2023-07-21,2023-07-21,2023-07-21 22:00:00,Completed,1,0,0,QRIS,3.57,2,3,833.78,31.21,802.57,432.61,369.96,806.14
ORD_27443,CUST_1140,2024-06-13,2024-06-13,2024-06-13 00:00:00,Cancelled,0,1,0,Virtual Account Bank Transfer,5.45,1,1,24.28,0.00,24.28,14.60,9.68,29.73
ORD_27444,CUST_1522,2024-03-27,2024-03-27,2024-03-27 10:00:00,Returned,0,0,1,QRIS,0.00,1,2,379.22,0.00,379.22,270.06,109.16,379.22
ORD_27445,CUST_1331,2024-05-01,2024-05-01,2024-05-01 11:00:00,Completed,1,0,0,BNPL,0.00,3,3,474.89,0.00,474.89,277.16,197.73,474.89
ORD_27446,CUST_1751,2024-04-24,2024-04-24,2024-04-24 17:00:00,Completed,1,0,0,Credit Card,4.87,2,4,1072.30,53.62,1018.68,529.93,488.75,1023.55
ORD_27447,CUST_1252,2024-04-10,2024-04-10,2024-04-10 02:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),3.54,1,1,145.12,21.77,123.35,103.92,19.43,126.89
ORD_27448,CUST_1316,2023-08-16,2023-08-16,2023-08-16 13:00:00,Completed,1,0,0,Virtual Account Bank Transfer,3.79,3,5,481.33,31.15,450.18,259.93,190.25,453.97
ORD_27449,CUST_1436,2023-12-29,2023-12-29,2023-12-29 00:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,2,2,324.95,8.79,316.16,190.76,125.40,316.16
ORD_27450,CUST_1807,2023-08-24,2023-08-24,2023-08-24 19:00:00,Completed,1,0,0,Credit Card,2.74,3,6,792.78,0.00,792.78,402.77,390.01,795.52
ORD_27451,CUST_1433,2024-07-09,2024-07-09,2024-07-09 10:00:00,Delivered,1,0,0,Virtual Account Bank Transfer,6.13,2,3,522.53,36.33,486.20,289.43,196.77,492.33
ORD_27452,CUST_2198,2023-12-23,2023-12-23,2023-12-23 03:00:00,Completed,1,0,0,BNPL,7.91,2,4,611.21,0.00,611.21,431.30,179.91,619.12
ORD_27453,CUST_1423,2024-03-31,2024-03-31,2024-03-31 14:00:00,Completed,1,0,0,Virtual Account Bank Transfer,8.96,2,2,333.24,0.00,333.24,187.77,145.47,342.20
ORD_27454,CUST_1278,2024-04-23,2024-04-23,2024-04-23 02:00:00,Completed,1,0,0,BNPL,2.86,1,1,112.15,0.00,112.15,81.68,30.47,115.01
ORD_27455,CUST_1445,2023-12-29,2023-12-29,2023-12-29 02:00:00,Delivered,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,213.90,0.00,213.90,100.60,113.30,213.90
ORD_27456,CUST_1084,2023-08-14,2023-08-14,2023-08-14 23:00:00,Completed,1,0,0,BNPL,5.84,1,2,501.90,0.00,501.90,254.36,247.54,507.74
ORD_27457,CUST_1517,2023-11-23,2023-11-23,2023-11-23 03:00:00,Completed,1,0,0,BNPL,0.00,1,2,501.90,50.19,451.71,254.36,197.35,451.71
ORD_27458,CUST_1028,2024-04-25,2024-04-25,2024-04-25 05:00:00,Shipped,1,0,0,Virtual Account Bank Transfer,0.00,2,2,285.99,3.71,282.28,142.24,140.04,282.28
ORD_27459,CUST_1006,2024-05-05,2024-05-05,2024-05-05 01:00:00,Completed,1,0,0,BNPL,0.00,2,2,273.87,5.81,268.06,152.71,115.35,268.06
ORD_27460,CUST_1008,2023-11-18,2023-11-18,2023-11-18 04:00:00,Completed,1,0,0,Credit Card,7.12,1,1,130.74,0.00,130.74,88.59,42.15,137.86
ORD_27461,CUST_1338,2023-09-01,2023-09-01,2023-09-01 17:00:00,Completed,1,0,0,Virtual Account Bank Transfer,7.33,1,1,171.31,0.00,171.31,107.73,63.58,178.64
ORD_27462,CUST_1029,2024-02-01,2024-02-01,2024-02-01 14:00:00,Completed,1,0,0,BNPL,0.00,4,4,505.60,5.81,499.79,338.60,161.19,499.79
ORD_27463,CUST_1240,2024-02-25,2024-02-25,2024-02-25 06:00:00,Cancelled,0,1,0,Credit Card,3.91,1,1,148.84,0.00,148.84,82.45,66.39,152.75
ORD_27464,CUST_2049,2023-05-24,2023-05-24,2023-05-24 20:00:00,Returned,0,0,1,QRIS,8.81,1,1,123.16,12.32,110.84,65.76,45.08,119.65
ORD_27465,CUST_1965,2023-12-29,2023-12-29,2023-12-29 02:00:00,Completed,1,0,0,QRIS,6.36,1,2,32.76,0.00,32.76,20.88,11.88,39.12
ORD_27466,CUST_2060,2024-02-12,2024-02-12,2024-02-12 15:00:00,Completed,1,0,0,Virtual Account Bank Transfer,3.20,2,2,226.07,20.97,205.10,142.36,62.74,208.30
ORD_27467,CUST_1350,2023-03-02,2023-03-02,2023-03-02 12:00:00,Completed,1,0,0,QRIS,3.54,1,1,54.38,0.00,54.38,31.12,23.26,57.92
ORD_27468,CUST_2143,2023-06-17,2023-06-17,2023-06-17 04:00:00,Completed,1,0,0,Virtual Account Bank Transfer,6.13,1,1,24.28,0.00,24.28,14.60,9.68,30.41
ORD_27469,CUST_1728,2023-11-20,2023-11-20,2023-11-20 12:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),3.74,1,1,19.60,0.98,18.62,9.81,8.81,22.36
ORD_27470,CUST_1301,2023-07-11,2023-07-11,2023-07-11 08:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),8.49,1,2,224.30,0.00,224.30,163.36,60.94,232.79
ORD_27471,CUST_1464,2024-07-13,2024-07-13,2024-07-13 14:00:00,Shipped,1,0,0,Credit Card,0.00,1,1,221.10,0.00,221.10,105.90,115.20,221.10
ORD_27472,CUST_1207,2023-11-03,2023-11-03,2023-11-03 02:00:00,Completed,1,0,0,Credit Card,6.45,2,3,683.29,0.00,683.29,460.35,222.94,689.74
ORD_27473,CUST_1350,2023-02-04,2023-02-04,2023-02-04 06:00:00,Completed,1,0,0,Credit Card,7.14,2,3,595.54,0.00,595.54,281.89,313.65,602.68
ORD_27474,CUST_1876,2024-03-14,2024-03-14,2024-03-14 11:00:00,Completed,1,0,0,Virtual Account Bank Transfer,8.07,1,1,157.89,0.00,157.89,114.06,43.83,165.96
ORD_27475,CUST_1820,2023-08-02,2023-08-02,2023-08-02 16:00:00,Completed,1,0,0,Virtual Account Bank Transfer,4.40,2,2,401.28,0.00,401.28,213.35,187.93,405.68
ORD_27476,CUST_1648,2024-01-06,2024-01-06,2024-01-06 18:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,91.12,0.00,91.12,56.64,34.48,91.12
ORD_27477,CUST_1692,2024-08-27,2024-08-27,2024-08-27 16:00:00,Completed,1,0,0,Virtual Account Bank Transfer,6.47,3,4,736.13,14.91,721.22,384.81,336.41,727.69
ORD_27478,CUST_1912,2024-07-10,2024-07-10,2024-07-10 19:00:00,Completed,1,0,0,QRIS,0.00,3,3,622.66,36.68,585.98,373.27,212.71,585.98
ORD_27479,CUST_1407,2023-07-31,2023-07-31,2023-07-31 17:00:00,Completed,1,0,0,Virtual Account Bank Transfer,7.52,1,1,212.22,0.00,212.22,110.82,101.40,219.74
ORD_27480,CUST_1406,2023-09-01,2023-09-01,2023-09-01 17:00:00,Completed,1,0,0,BNPL,6.48,1,2,39.20,0.00,39.20,19.62,19.58,45.68
ORD_27481,CUST_1783,2024-02-11,2024-02-11,2024-02-11 01:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),0.00,3,5,1014.60,14.91,999.69,583.81,415.88,999.69
ORD_27482,CUST_1373,2023-11-08,2023-11-08,2023-11-08 14:00:00,Completed,1,0,0,BNPL,3.50,1,1,213.90,0.00,213.90,100.60,113.30,217.40
ORD_27483,CUST_1098,2024-03-22,2024-03-22,2024-03-22 18:00:00,Delivered,1,0,0,BNPL,0.00,1,1,236.90,0.00,236.90,157.56,79.34,236.90
ORD_27484,CUST_1140,2024-08-03,2024-08-03,2024-08-03 18:00:00,Cancelled,0,1,0,Credit Card,3.19,1,1,20.21,0.00,20.21,14.77,5.44,23.40
ORD_27485,CUST_2079,2023-09-15,2023-09-15,2023-09-15 23:00:00,Completed,1,0,0,Virtual Account Bank Transfer,7.95,1,1,103.84,0.00,103.84,57.45,46.39,111.79
ORD_27486,CUST_1800,2024-03-21,2024-03-21,2024-03-21 15:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,2,150.96,7.55,143.41,97.98,45.43,143.41
ORD_27487,CUST_1686,2023-11-16,2023-11-16,2023-11-16 15:00:00,Completed,1,0,0,QRIS,0.00,3,3,425.78,22.54,403.24,263.00,140.24,403.24
ORD_27488,CUST_1905,2023-07-12,2023-07-12,2023-07-12 06:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,2,2,190.94,0.00,190.94,109.09,81.85,190.94
ORD_27489,CUST_1063,2023-10-08,2023-10-08,2023-10-08 20:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,3,697.14,0.00,697.14,355.68,341.46,697.14
ORD_27490,CUST_1620,2023-05-30,2023-05-30,2023-05-30 06:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),3.66,1,1,130.74,0.00,130.74,88.59,42.15,134.40
ORD_27491,CUST_1273,2023-09-16,2023-09-16,2023-09-16 09:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),4.42,1,3,447.39,0.00,447.39,250.80,196.59,451.81
ORD_27492,CUST_1612,2023-12-17,2023-12-17,2023-12-17 04:00:00,Delivered,1,0,0,Credit Card,8.13,2,2,449.63,20.95,428.68,275.97,152.71,436.81
ORD_27493,CUST_1909,2023-07-31,2023-07-31,2023-07-31 07:00:00,Returned,0,0,1,QRIS,0.00,2,2,569.47,0.00,569.47,345.82,223.65,569.47
ORD_27494,CUST_1016,2024-02-10,2024-02-10,2024-02-10 20:00:00,Completed,1,0,0,Virtual Account Bank Transfer,7.17,2,3,617.87,85.48,532.39,386.93,145.46,539.56
ORD_27495,CUST_2045,2024-01-08,2024-01-08,2024-01-08 11:00:00,Completed,1,0,0,Credit Card,0.00,1,1,145.12,0.00,145.12,103.92,41.20,145.12
ORD_27496,CUST_1303,2024-05-25,2024-05-25,2024-05-25 10:00:00,Completed,1,0,0,QRIS,0.00,2,2,280.80,0.00,280.80,148.76,132.04,280.80
ORD_27497,CUST_1562,2024-03-27,2024-03-27,2024-03-27 19:00:00,Shipped,1,0,0,BNPL,2.71,2,2,404.48,0.00,404.48,252.14,152.34,407.19
ORD_27498,CUST_1855,2023-12-20,2023-12-20,2023-12-20 10:00:00,Completed,1,0,0,Credit Card,8.77,2,3,314.43,0.00,314.43,171.03,143.40,323.20
ORD_27499,CUST_1929,2024-01-15,2024-01-15,2024-01-15 02:00:00,Completed,1,0,0,QRIS,4.59,2,3,248.26,0.00,248.26,130.91,117.35,252.85
ORD_27500,CUST_2198,2023-11-02,2023-11-02,2023-11-02 13:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),2.92,1,3,817.05,40.85,776.20,470.01,306.19,779.12
ORD_27501,CUST_1846,2024-04-20,2024-04-20,2024-04-20 03:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),7.12,2,2,167.66,1.96,165.70,82.69,83.01,172.82
ORD_27502,CUST_1937,2023-05-31,2023-05-31,2023-05-31 13:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),4.85,1,1,112.15,0.00,112.15,81.68,30.47,117.00
ORD_27503,CUST_1537,2023-12-12,2023-12-12,2023-12-12 07:00:00,Completed,1,0,0,Credit Card,7.87,2,2,311.56,0.00,311.56,209.17,102.39,319.43
ORD_27504,CUST_1718,2024-03-30,2024-03-30,2024-03-30 20:00:00,Completed,1,0,0,Virtual Account Bank Transfer,8.51,1,2,233.32,23.33,209.99,138.06,71.93,218.50
ORD_27505,CUST_2126,2023-04-07,2023-04-07,2023-04-07 07:00:00,Completed,1,0,0,QRIS,0.00,1,1,171.31,0.00,171.31,107.73,63.58,171.31
ORD_27506,CUST_1574,2024-04-03,2024-04-03,2024-04-03 15:00:00,Completed,1,0,0,Credit Card,4.57,1,1,74.25,7.43,66.82,45.63,21.19,71.39
ORD_27507,CUST_1743,2023-11-09,2023-11-09,2023-11-09 00:00:00,Cancelled,0,1,0,BNPL,3.33,1,1,250.95,0.00,250.95,127.18,123.77,254.28
ORD_27508,CUST_1928,2023-12-28,2023-12-28,2023-12-28 00:00:00,Completed,1,0,0,QRIS,3.10,2,2,309.46,0.00,309.46,213.12,96.34,312.56
ORD_27509,CUST_1001,2024-12-13,2024-12-13,2024-12-13 06:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),4.69,2,3,284.30,10.61,273.69,150.48,123.21,278.38
ORD_27510,CUST_1708,2024-03-29,2024-03-29,2024-03-29 15:00:00,Delivered,1,0,0,E-Wallet (GoPay/OVO),2.67,1,1,250.95,0.00,250.95,127.18,123.77,253.62
ORD_27511,CUST_1109,2023-12-17,2023-12-17,2023-12-17 10:00:00,Completed,1,0,0,Credit Card,5.72,1,1,295.08,14.75,280.33,137.24,143.09,286.05
ORD_27512,CUST_1505,2023-06-27,2023-06-27,2023-06-27 15:00:00,Cancelled,0,1,0,E-Wallet (GoPay/OVO),6.98,1,1,157.89,0.00,157.89,114.06,43.83,164.87
ORD_27513,CUST_1848,2024-02-03,2024-02-03,2024-02-03 01:00:00,Cancelled,0,1,0,BNPL,0.00,1,2,288.14,0.00,288.14,143.62,144.52,288.14
ORD_27514,CUST_1607,2024-08-19,2024-08-19,2024-08-19 10:00:00,Cancelled,0,1,0,E-Wallet (GoPay/OVO),0.00,2,2,434.75,15.68,419.07,233.90,185.17,419.07
ORD_27515,CUST_1694,2024-03-01,2024-03-01,2024-03-01 22:00:00,Shipped,1,0,0,BNPL,4.40,1,3,842.52,0.00,842.52,483.84,358.68,846.92
ORD_27516,CUST_1370,2023-06-16,2023-06-16,2023-06-16 01:00:00,Completed,1,0,0,QRIS,2.88,1,2,635.80,63.58,572.22,294.88,277.34,575.10
ORD_27517,CUST_1760,2023-08-17,2023-08-17,2023-08-17 20:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),3.32,2,4,528.51,68.14,460.37,257.16,203.21,463.69
ORD_27518,CUST_1479,2024-04-04,2024-04-04,2024-04-04 21:00:00,Completed,1,0,0,BNPL,3.73,2,2,262.43,8.57,253.86,164.37,89.49,257.59
